Customer ID,Recency,Frequency,Monetary,Segment
15684,388,3,173.95,Low
15685,291,1,55.980000000000004,Low
15686,261,1,90.0,Low
15687,28,5,1679.45,High
15688,259,1,190.57,Low
15689,203,2,370.43,Mid
15691,93,4,571.3,Mid
15693,500,1,37.5,Low
15694,17,19,6484.8099999999995,VIP
15695,108,4,1131.04,High
15696,62,11,2808.01,High
15697,531,1,246.75,Mid
15698,465,1,46.2,Low
15700,13,2,696.68,Mid
15702,317,2,139.97,Low
15703,106,1,211.5,Mid
15704,28,4,3031.66,High
15705,42,1,143.1,Low
15708,63,7,3081.52,High
15709,125,2,327.43,Mid
15710,258,1,898.87,Mid
15711,397,2,420.25,Mid
15712,24,9,2858.7000000000003,High
15713,207,3,825.24,Mid
15714,294,3,453.93,Mid
15715,397,5,658.02,Mid
15716,42,10,2839.6,High
15717,75,5,607.0,Mid
15718,381,1,293.79,Mid
15719,19,26,7949.7300000000005,VIP
15720,391,1,143.19,Low
15722,28,8,3806.19,High
15723,206,4,947.23,Mid
15724,42,3,310.85,Mid
15726,231,1,321.91,Mid
15727,39,11,6427.0,VIP
15728,221,2,544.6,Mid
15729,53,3,192.55,Low
15730,47,3,1073.13,High
15731,395,1,125.3,Low
15732,53,10,1682.07,High
15733,124,1,162.3,Low
15734,41,3,1000.0,Mid
15735,262,1,327.68,Mid
15736,276,2,1815.72,High
15737,27,4,729.73,Mid
15738,25,35,11489.61,VIP
15741,299,2,208.62,Mid
15742,460,1,156.87,Low
15743,26,1,322.55,Mid
15745,77,1,302.85,Mid
15747,14,7,1831.22,High
15748,290,2,68.55,Low
15750,11,14,5441.54,VIP
15751,301,11,1380.44,High
15752,90,5,2614.92,High
15753,145,1,79.2,Low
15754,87,7,2670.84,High
15755,76,13,4249.6,High
15756,54,2,249.12,Mid
15757,58,5,2487.3,High
15759,59,7,830.9300000000001,Mid
15761,284,1,143.05,Low
15764,25,5,2917.63,High
15765,508,1,370.63,Mid
15766,297,2,516.0,Mid
15768,45,33,15208.41,VIP
15769,41,16,5158.44,VIP
15770,453,1,321.45,Mid
15771,445,3,781.54,Mid
15772,259,1,280.88,Mid
15773,250,1,137.84,Low
15774,259,5,1059.14,High
15775,86,2,150.5,Low
15777,82,6,1477.01,High
15778,272,1,307.95000000000005,Mid
15779,304,2,124.08000000000001,Low
15780,24,3,475.28000000000003,Mid
15781,147,1,83.35,Low
15782,271,1,1195.36,High
15784,309,2,848.33,Mid
15785,38,13,4971.36,High
15786,259,2,3582.62,High
15788,349,1,221.83,Mid
15789,199,6,1962.01,High
15791,45,4,3218.89,High
15792,241,2,933.84,Mid
15793,110,6,1508.6000000000001,High
15794,577,2,777.0,Mid
15795,271,7,1369.8600000000001,High
15796,29,13,3713.19,High
15797,160,3,628.6800000000001,Mid
15798,334,3,1535.37,High
15799,26,3,1021.39,High
15800,87,6,785.13,Mid
15803,286,3,1513.84,High
15804,12,2,875.39,Mid
15805,16,23,7454.5,VIP
15806,118,1,300.36,Mid
15807,249,2,913.62,Mid
15808,147,21,18059.53,VIP
15809,25,6,862.88,Mid
15810,11,7,2968.25,High
15811,46,5,2966.7400000000002,High
15812,30,10,2659.11,High
15813,49,2,1303.9099999999999,High
15814,234,2,689.11,Mid
15815,53,3,1139.68,High
15816,383,2,144.15,Low
15817,262,3,2766.4,High
15818,429,1,340.5,Mid
15819,40,8,3206.48,High
15820,160,1,206.98,Mid
15822,200,5,1394.79,High
15823,213,3,3897.17,High
15824,294,2,890.94,Mid
15825,13,1,282.94,Mid
15826,52,2,1663.97,High
15827,24,24,3073.65,High
15828,216,1,1108.82,High
15831,165,1,309.94,Mid
15832,95,1,836.79,Mid
15833,578,1,80.4,Low
15834,7,6,3330.22,High
15835,101,2,488.31,Mid
15837,327,1,385.03000000000003,Mid
15838,6,15,8205.36,VIP
15840,13,1,241.74,Mid
15841,59,7,2131.61,High
15842,234,2,548.8000000000001,Mid
15843,145,1,118.95,Low
15845,20,7,2677.85,High
15846,226,1,107.01,Low
15847,129,4,613.98,Mid
15848,463,1,139.94,Low
15850,9,5,935.18,Mid
15851,367,1,109.73,Low
15852,28,3,256.0,Mid
15854,14,17,4050.6000000000004,High
15855,25,5,815.17,Mid
15856,23,34,24551.78,VIP
15857,271,1,273.48,Mid
15858,130,10,3337.45,High
15859,273,1,438.46,Mid
15860,74,12,1947.84,High
15861,108,6,1958.91,High
15862,45,11,2583.48,High
15863,33,4,299.06,Mid
15864,18,3,658.7,Mid
15865,54,3,1667.72,High
15867,24,26,7306.86,VIP
15868,424,1,94.53,Low
15869,118,3,323.65999999999997,Mid
15870,238,3,508.52000000000004,Mid
15871,278,1,33.099999999999994,Low
15872,219,2,433.7,Mid
15873,340,4,313.91999999999996,Mid
15874,19,19,7597.13,VIP
15875,487,1,111.3,Low
15876,250,1,718.34,Mid
15878,402,2,330.77,Mid
15879,245,4,1156.46,High
15880,210,1,685.72,Mid
15881,153,5,501.1,Mid
15882,40,8,1492.2,High
15884,273,2,249.70000000000002,Mid
15885,150,13,1587.47,High
15886,257,3,871.78,Mid
15887,248,3,1027.15,High
15888,242,2,260.85,Mid
15889,210,7,1649.87,High
15890,235,5,535.65,Mid
15891,67,1,524.52,Mid
15892,510,1,127.36,Low
15894,94,2,420.29,Mid
15897,35,2,222.05,Mid
15898,68,24,4934.58,High
15899,210,1,112.5,Low
15900,255,3,549.29,Mid
15901,292,4,339.34,Mid
15902,221,1,145.01,Low
15903,68,7,4217.12,High
15905,384,1,114.69,Low
15906,60,6,1671.1100000000001,High
15907,17,2,528.0,Mid
15908,353,1,189.37,Low
15909,15,1,191.94,Low
15910,48,11,1996.87,High
15911,464,8,1702.15,High
15912,19,9,1073.8600000000001,High
15913,375,1,6.300000000000001,Low
15914,219,2,205.99,Mid
15915,243,1,425.82,Mid
15916,32,10,2747.61,High
15917,89,5,557.94,Mid
15918,31,3,582.88,Mid
15919,210,1,541.44,Mid
15920,265,5,403.76,Mid
15921,14,4,802.11,Mid
15922,214,1,739.0,Mid
15923,213,1,254.16,Mid
15924,572,1,102.82,Low
15925,35,1,207.15,Mid
15926,383,1,134.44,Low
15927,488,1,123.39000000000001,Low
15928,497,1,293.53,Mid
15931,269,1,239.9,Mid
15932,6,5,1583.3700000000001,High
15934,259,2,1976.1,High
15935,80,1,108.03999999999999,Low
15936,220,2,282.79,Mid
15938,42,8,665.53,Mid
15939,21,10,5683.95,VIP
15940,152,1,35.8,Low
15941,478,1,405.0,Mid
15943,490,2,271.28999999999996,Mid
15944,118,4,1700.24,High
15945,206,4,826.85,Mid
15946,343,3,2304.18,High
15948,265,1,553.85,Mid
15950,200,7,5640.47,VIP
15951,126,2,680.12,Mid
15952,0,2,327.8,Mid
15953,52,14,2591.5099999999998,High
15954,430,1,190.75,Low
15955,45,11,5687.72,VIP
15956,392,1,291.2,Mid
15957,261,2,501.21,Mid
15958,244,3,387.8,Mid
15959,523,3,579.49,Mid
15960,215,4,410.95,Mid
15961,220,1,450.87,Mid
15962,290,1,295.41,Mid
15964,504,1,272.96000000000004,Mid
15965,208,10,2322.8,High
15966,292,1,426.53,Mid
15967,159,11,2795.52,High
15968,229,1,417.63,Mid
15969,26,3,769.65,Mid
15970,144,2,1017.3199999999999,High
15971,83,7,1143.93,High
15972,297,5,1590.27,High
15973,207,3,988.44,Mid
15974,25,4,2054.85,High
15976,6,6,1745.3799999999999,High
15978,273,2,2180.64,High
15979,444,1,329.21999999999997,Mid
15980,95,5,4955.0,High
15981,10,18,8015.29,VIP
15982,446,1,324.51,Mid
15983,201,7,3631.65,High
15984,74,25,6701.15,VIP
15985,78,6,2472.44,High
15986,223,1,186.3,Low
15987,41,4,393.59000000000003,Mid
15988,392,2,612.0600000000001,Mid
15989,216,2,372.09,Mid
15990,128,6,1619.31,High
15991,375,1,150.55,Low
15992,237,2,854.61,Mid
15994,252,2,775.11,Mid
15995,255,1,696.19,Mid
15996,6,5,1422.1,High
15998,13,14,7329.8,VIP
15999,576,1,20.4,Low
16001,222,1,583.39,Mid
16002,466,1,168.79,Low
16003,7,7,3929.16,High
16004,315,5,2146.39,High
16005,23,8,2114.35,High
16006,52,2,346.15,Mid
16007,21,5,2106.65,High
16008,46,13,5044.5,VIP
16009,1,1,462.19,Mid
16010,87,11,1723.35,High
16011,17,21,3887.04,High
16012,242,2,1574.5,High
16013,25,22,4253.12,High
16014,132,3,729.95,Mid
16016,37,7,1841.59,High
16017,258,4,1341.95,High
16018,21,3,451.13,Mid
16019,73,24,15414.29,VIP
16021,236,2,529.73,Mid
16022,101,1,628.28,Mid
16023,33,2,500.69,Mid
16024,252,2,232.96,Mid
16027,17,13,1739.11,High
16028,436,1,82.2,Low
16029,5,58,24989.87,VIP
16030,151,1,331.24,Mid
16031,88,1,305.63,Mid
16032,297,6,1970.45,High
16033,6,19,5922.13,VIP
16034,37,6,928.72,Mid
16035,401,1,217.73,Mid
16036,104,3,1986.65,High
16037,111,5,1509.3400000000001,High
16038,18,2,393.33,Mid
16039,265,2,456.4,Mid
16040,110,5,1525.78,High
16042,173,4,1092.8,High
16043,52,7,1759.0900000000001,High
16044,276,1,340.84000000000003,Mid
16045,3,7,2974.6800000000003,High
16046,403,1,235.78,Mid
16047,523,1,107.14,Low
16048,214,4,1075.23,High
16049,216,3,786.38,Mid
16050,14,3,300.7,Mid
16051,523,1,188.44,Low
16053,254,4,2122.89,High
16054,259,3,1032.98,High
16055,62,1,134.8,Low
16057,52,6,2651.27,High
16058,247,1,62.7,Low
16059,5,10,2709.21,High
16060,241,3,541.95,Mid
16061,272,1,89.65,Low
16062,82,6,2288.01,High
16063,101,1,335.32,Mid
16064,566,1,111.0,Low
16065,206,8,2382.15,High
16067,403,3,3395.29,High
16068,434,1,122.93,Low
16069,259,1,457.7,Mid
16071,368,3,750.5600000000001,Mid
16072,129,4,4325.15,High
16073,138,1,122.4,Low
16074,231,1,265.25,Mid
16075,344,2,736.9300000000001,Mid
16076,49,1,305.45,Mid
16077,467,1,730.8,Mid
16078,125,2,362.99,Mid
16080,115,3,515.66,Mid
16081,26,6,2645.65,High
16082,511,1,106.75,Low
16083,201,3,1167.78,High
16084,140,1,436.18,Mid
16085,77,9,1686.64,High
16086,41,8,2330.66,High
16087,251,2,438.16,Mid
16088,417,2,402.63,Mid
16089,227,2,271.44,Mid
16090,465,1,205.91,Mid
16091,40,1,157.25,Low
16092,38,5,1363.81,High
16094,60,8,2869.43,High
16095,297,1,447.05,Mid
16096,105,4,1305.17,High
16097,81,1,185.04999999999998,Low
16098,26,11,3235.57,High
16099,67,5,1159.6,High
16100,303,1,582.64,Mid
16101,276,3,1938.46,High
16103,27,19,5567.33,VIP
16104,260,8,2476.25,High
16105,90,5,2182.79,High
16107,24,1,532.9,Mid
16108,275,3,1393.42,High
16109,60,3,939.48,Mid
16110,103,3,1174.46,High
16111,269,1,562.48,Mid
16112,174,2,136.14,Low
16113,24,1,161.38,Low
16114,12,1,135.75000000000003,Low
16115,21,8,1565.83,High
16116,52,1,612.78,Mid
16117,30,3,654.4,Mid
16118,494,1,3620.67,High
16119,235,6,905.0500000000001,Mid
16120,263,2,1747.56,High
16121,56,4,896.61,Mid
16122,174,4,566.76,Mid
16124,158,4,1772.49,High
16125,208,14,4587.2300000000005,High
16126,25,13,9953.130000000001,VIP
16127,567,1,144.64,Low
16128,123,7,2309.13,High
16129,248,3,1396.05,High
16130,263,4,987.48,Mid
16131,48,8,8115.4,VIP
16132,385,2,664.1999999999999,Mid
16133,26,35,13329.19,VIP
16134,200,4,1810.78,High
16135,103,2,819.45,Mid
16136,119,2,396.72,Mid
16137,521,1,422.7,Mid
16138,219,3,910.35,Mid
16139,48,3,615.5400000000001,Mid
16140,212,2,956.5600000000001,Mid
16141,258,1,335.54,Mid
16142,91,1,535.34,Mid
16143,54,10,3810.06,High
16144,88,1,175.2,Low
16145,18,13,4653.67,High
16146,45,3,871.38,Mid
16147,241,4,2023.91,High
16148,137,2,386.62,Mid
16149,270,1,141.7,Low
16150,111,7,3307.05,High
16152,110,1,1829.04,High
16153,27,9,4009.36,High
16155,222,5,796.9,Mid
16156,47,14,4156.71,High
16158,363,9,628.32,Mid
16159,122,4,1232.79,High
16161,10,35,9850.04,VIP
16162,93,1,37.4,Low
16163,206,5,2026.58,High
16165,346,1,79.9,Low
16166,269,2,435.83,Mid
16167,255,5,1386.12,High
16168,27,49,7740.18,VIP
16170,24,17,5928.82,VIP
16172,16,5,1295.69,High
16174,332,4,1237.2,High
16175,10,6,1535.74,High
16176,262,4,2052.69,High
16177,278,7,1915.3600000000001,High
16178,242,1,414.7,Mid
16180,12,10,10322.97,VIP
16182,45,7,4193.0,High
16183,236,3,739.1,Mid
16184,23,2,447.89,Mid
16185,73,2,450.31,Mid
16186,30,19,6366.52,VIP
16187,11,8,3475.62,High
16188,68,3,671.57,Mid
16190,236,7,2508.4700000000003,High
16191,104,18,9903.34,VIP
16192,576,1,351.3,Mid
16193,77,2,630.4300000000001,Mid
16194,216,1,308.6,Mid
16195,564,1,323.25,Mid
16196,329,1,93.3,Low
16197,310,9,2016.71,High
16198,278,1,629.36,Mid
16199,233,7,546.75,Mid
16200,5,11,5113.4,VIP
16201,256,1,248.65,Mid
16202,202,9,2501.9900000000002,High
16203,68,4,839.9399999999999,Mid
16204,221,2,538.53,Mid
16205,21,4,1179.94,High
16206,50,11,2353.59,High
16208,130,9,3273.36,High
16209,20,7,1591.7,High
16210,54,24,11729.7,VIP
16211,279,1,243.57,Mid
16212,124,3,1101.52,High
16214,12,4,2038.25,High
16216,108,1,914.9300000000001,Mid
16217,76,2,304.25,Mid
16218,48,10,3084.05,High
16219,341,1,40.8,Low
16221,117,8,1686.02,High
16222,159,2,1344.38,High
16223,215,2,1102.3500000000001,High
16224,81,3,864.45,Mid
16225,17,13,2371.65,High
16226,44,5,672.17,Mid
16227,66,3,1027.22,High
16228,226,3,890.81,Mid
16229,54,5,2215.46,High
16230,31,2,542.03,Mid
16231,220,4,1077.8,High
16232,56,5,2088.56,High
16233,171,8,1755.53,High
16234,317,3,333.18,Mid
16235,28,7,1851.69,High
16237,278,1,136.65,Low
16238,263,1,63.66,Low
16239,31,5,1425.9,High
16241,18,8,2724.17,High
16242,6,10,4717.78,High
16244,53,2,2579.38,High
16245,98,1,453.98,Mid
16246,300,2,827.25,Mid
16247,11,1,114.13999999999999,Low
16249,42,2,1020.53,High
16250,102,3,791.38,Mid
16251,353,1,128.31,Low
16252,223,1,295.09000000000003,Mid
16253,96,6,5326.69,VIP
16254,219,3,985.14,Mid
16255,87,11,3347.72,High
16256,107,3,1629.37,High
16257,18,1,46.95,Low
16258,11,12,8169.27,VIP
16259,251,3,361.52,Mid
16261,87,3,566.74,Mid
16262,219,1,755.15,Mid
16263,264,1,351.01,Mid
16264,279,2,837.53,Mid
16265,0,9,4538.29,High
16266,17,11,1384.9,High
16267,432,1,186.66,Low
16269,278,1,717.57,Mid
16270,194,1,1141.24,High
16271,199,6,2167.0,High
16273,489,2,336.03999999999996,Mid
16274,214,1,715.9,Mid
16275,37,3,2151.11,High
16276,18,3,1157.63,High
16277,575,1,188.69,Low
16278,321,2,551.46,Mid
16279,17,7,4554.58,High
16280,566,1,238.05,Mid
16281,265,2,1361.96,High
16282,180,3,1307.5800000000002,High
16283,49,4,3110.82,High
16284,234,1,204.96,Mid
16285,487,1,176.9,Low
16286,318,2,328.95,Mid
16287,11,5,1006.98,High
16288,311,1,129.85,Low
16289,303,1,136.31,Low
16290,305,4,2069.3,High
16291,523,1,117.72,Low
16292,221,4,951.51,Mid
16293,48,9,3538.7000000000003,High
16294,317,1,126.05000000000001,Low
16296,467,4,1313.67,High
16297,110,1,301.9,Mid
16298,28,5,601.8,Mid
16299,318,1,193.65,Low
16300,271,3,1392.43,High
16301,578,1,107.33,Low
16303,174,5,3394.82,High
16304,536,1,381.66,Mid
16306,54,7,1192.82,High
16307,270,3,1194.92,High
16309,81,1,334.2,Mid
16310,255,2,460.08,Mid
16312,273,1,171.15,Low
16314,230,3,1491.4,High
16315,171,2,402.71,Mid
16316,3,11,4498.89,High
16317,3,4,1884.2,High
16319,59,1,404.40000000000003,Mid
16320,13,6,5628.99,VIP
16321,146,5,454.55,Mid
16323,419,1,146.16,Low
16324,18,1,166.14,Low
16325,87,10,3194.08,High
16326,1,16,2789.53,High
16327,40,14,9356.34,VIP
16328,404,1,310.83,Mid
16329,268,4,1703.07,High
16330,265,4,382.0,Mid
16331,273,6,1593.7,High
16332,146,5,539.51,Mid
16333,33,3,669.44,Mid
16334,333,1,277.48,Mid
16335,393,7,2774.0,High
16336,261,4,3517.69,High
16339,125,1,109.95,Low
16340,280,2,974.05,Mid
16341,42,4,2676.57,High
16342,21,1,136.95000000000002,Low
16343,248,1,316.59,Mid
16344,351,3,741.3199999999999,Mid
16345,324,1,623.33,Mid
16346,226,1,224.51,Mid
16347,229,9,2620.92,High
16348,32,4,912.09,Mid
16349,131,1,53.08,Low
16350,175,6,1514.1200000000001,High
16351,174,13,3330.03,High
16353,59,22,3694.63,High
16354,220,3,732.03,Mid
16355,216,1,416.35,Mid
16356,38,6,415.87,Mid
16357,3,3,467.44,Mid
16358,25,2,1354.3000000000002,High
16359,17,13,2193.66,High
16362,279,1,212.17000000000002,Mid
16365,94,8,2027.54,High
16366,423,3,1220.83,High
16367,203,2,728.24,Mid
16368,277,1,142.78,Low
16369,38,5,1465.6000000000001,High
16370,23,2,545.32,Mid
16371,289,1,157.2,Low
16372,250,3,960.18,Mid
16373,223,2,309.07,Mid
16374,103,4,1451.42,High
16375,311,2,104.0,Low
16377,108,2,528.48,Mid
16378,88,3,362.95,Mid
16381,237,2,258.7,Mid
16382,249,2,352.68,Mid
16383,109,6,2615.52,High
16384,105,3,1183.55,High
16385,207,3,620.59,Mid
16386,94,2,846.07,Mid
16387,164,5,917.71,Mid
16388,495,1,186.05,Low
16389,46,2,670.1700000000001,Mid
16390,378,3,467.5,Mid
16391,241,4,1101.93,High
16392,110,3,763.05,Mid
16393,26,16,3485.77,High
16394,12,3,933.1,Mid
16395,9,12,3015.44,High
16396,317,1,137.8,Low
16397,469,1,127.88,Low
16398,95,1,1169.95,High
16399,76,2,411.66,Mid
16400,236,8,2855.5099999999998,High
16401,3,17,4722.62,High
16402,105,2,511.4,Mid
16403,153,1,177.5,Low
16405,143,2,167.25,Low
16406,291,2,389.19,Mid
16407,35,9,1489.46,High
16408,432,1,231.93,Mid
16409,83,9,4482.88,High
16410,575,1,130.32,Low
16411,210,3,827.04,Mid
16412,234,4,495.4,Mid
16413,216,1,266.78000000000003,Mid
16414,121,4,484.26,Mid
16415,424,2,508.67,Mid
16416,231,6,1921.48,High
16417,334,1,35.7,Low
16418,67,3,572.16,Mid
16419,9,6,1265.88,High
16420,237,1,75.0,Low
16421,217,3,526.27,Mid
16422,6,82,32520.33,VIP
16424,32,2,443.06,Mid
16425,143,1,302.7,Mid
16426,117,1,328.37,Mid
16427,104,2,241.06,Mid
16428,254,3,658.1800000000001,Mid
16430,222,6,817.09,Mid
16431,54,3,642.52,Mid
16433,249,1,200.26,Mid
16434,33,8,1943.71,High
16435,353,3,1011.5699999999999,High
16436,509,3,329.34,Mid
16437,222,2,301.25,Mid
16439,563,1,310.70000000000005,Mid
16440,55,2,488.76,Mid
16441,132,4,863.8100000000001,Mid
16442,68,4,718.24,Mid
16443,361,1,162.24,Low
16444,36,15,3241.57,High
16445,227,3,371.38,Mid
16446,47,1,2.9,Low
16447,431,2,516.13,Mid
16448,39,2,367.73,Mid
16449,39,2,707.69,Mid
16450,425,2,1193.81,High
16451,402,2,746.1800000000001,Mid
16452,471,2,332.17,Mid
16453,371,2,251.71,Mid
16454,448,2,24.05,Low
16455,46,9,3676.9700000000003,High
16456,69,11,6280.39,VIP
16457,59,1,208.36,Mid
16458,11,20,3760.3,High
16459,570,1,71.78999999999999,Low
16461,18,3,1614.3799999999999,High
16462,27,2,68.0,Low
16463,45,1,319.37,Mid
16465,262,2,746.24,Mid
16466,21,11,2757.55,High
16467,349,6,1984.28,High
16468,311,2,712.62,Mid
16469,87,3,455.36,Mid
16470,33,9,2038.46,High
16471,116,4,1189.98,High
16472,275,2,789.6,Mid
16473,6,4,470.83,Mid
16475,3,2,367.90000000000003,Mid
16476,273,1,350.35,Mid
16477,55,9,3378.07,High
16481,523,1,453.38,Mid
16483,33,1,139.35,Low
16484,14,2,404.3,Mid
16485,273,4,1931.03,High
16486,378,1,134.36,Low
16487,418,2,209.4,Mid
16489,221,2,303.7,Mid
16490,277,1,205.41000000000003,Mid
16491,254,1,801.66,Mid
16492,382,1,385.56,Mid
16493,14,6,1562.75,High
16494,137,1,826.53,Mid
16495,117,2,246.51,Mid
16496,49,5,1916.29,High
16497,44,22,5280.29,VIP
16498,2,2,100.97,Low
16499,201,8,2578.34,High
16500,172,4,608.05,Mid
16501,224,1,1235.1299999999999,High
16502,461,2,266.5,Mid
16503,55,10,3275.8,High
16507,413,1,152.76,Low
16508,471,1,248.8,Mid
16509,138,1,363.70000000000005,Mid
16510,213,6,2100.0,High
16511,108,4,1209.51,High
16515,88,7,2210.66,High
16517,118,1,162.70000000000002,Low
16518,125,3,665.75,Mid
16519,206,3,444.88,Mid
16520,27,6,2480.94,High
16521,256,3,1146.75,High
16522,277,2,433.36,Mid
16523,18,16,5725.46,VIP
16524,287,2,308.14,Mid
16525,5,39,19081.1,VIP
16526,12,2,717.21,Mid
16527,265,1,1044.38,High
16529,31,4,2012.0,High
16530,509,1,48.35,Low
16531,135,7,1538.57,High
16534,483,1,635.9,Mid
16535,226,2,407.84,Mid
16537,482,1,23.35,Low
16538,382,3,399.62,Mid
16539,61,9,3396.81,High
16540,255,1,226.70000000000002,Mid
16541,576,1,423.61,Mid
16542,242,1,137.7,Low
16543,432,1,292.21,Mid
16544,361,4,376.70000000000005,Mid
16545,6,2,452.22,Mid
16546,132,5,4946.47,High
16547,387,1,111.71,Low
16548,440,1,30.15,Low
16549,175,25,9127.9,VIP
16550,5,17,8908.41,VIP
16551,178,5,1626.07,High
16552,84,2,475.02,Mid
16553,4,32,15139.45,VIP
16554,63,7,2318.73,High
16555,346,4,1629.79,High
16556,3,15,6488.03,VIP
16558,17,29,9290.78,VIP
16559,238,1,185.20000000000002,Low
16560,199,7,2539.15,High
16562,317,1,223.86,Mid
16563,241,5,2625.58,High
16564,410,1,87.80000000000001,Low
16565,205,3,359.05,Mid
16566,11,3,463.88,Mid
16567,35,2,865.6,Mid
16568,269,1,183.6,Low
16569,472,4,1331.03,High
16570,4,15,5235.46,VIP
16571,17,9,3723.84,High
16572,116,1,342.58,Mid
16573,131,1,292.63,Mid
16574,265,2,850.34,Mid
16576,261,2,540.87,Mid
16577,508,1,380.0,Mid
16578,467,1,156.6,Low
16579,266,1,295.05,Mid
16581,24,1,105.84,Low
16583,214,2,531.4,Mid
16584,95,4,2839.53,High
16585,435,2,341.59000000000003,Mid
16586,90,3,1462.78,High
16587,73,1,225.15,Mid
16588,227,4,1361.28,High
16589,2,2,270.8,Mid
16590,242,2,605.9,Mid
16592,24,20,5215.21,VIP
16593,30,7,996.61,Mid
16595,217,4,1445.16,High
16596,207,3,450.13,Mid
16598,126,1,145.05,Low
16599,226,1,172.8,Low
16600,94,9,1577.35,High
16601,232,2,439.45,Mid
16602,230,1,235.25,Mid
16604,404,2,432.45000000000005,Mid
16605,565,1,60.48,Low
16606,245,2,357.66,Mid
16607,49,17,3531.22,High
16608,294,2,1288.72,High
16609,38,3,1987.6200000000001,High
16610,60,1,75.66,Low
16611,27,6,1785.13,High
16612,27,7,2766.67,High
16614,23,3,1179.79,High
16615,467,1,291.5,Mid
16617,77,1,151.85,Low
16618,52,4,1441.29,High
16619,105,4,1938.3300000000002,High
16620,102,5,1675.73,High
16621,57,2,490.7,Mid
16622,385,1,225.4,Mid
16623,87,4,1015.24,High
16624,38,1,426.43,Mid
16625,115,5,1654.03,High
16626,10,4,1706.8899999999999,High
16628,59,4,842.96,Mid
16630,248,1,106.80000000000001,Low
16631,323,7,1892.52,High
16632,326,2,406.4,Mid
16633,21,2,703.32,Mid
16634,63,6,1814.6100000000001,High
16635,248,1,473.0,Mid
16636,279,4,3802.04,High
16637,67,1,303.62,Mid
16638,98,11,1961.25,High
16639,48,3,961.62,Mid
16640,239,1,179.4,Low
16641,542,1,323.4,Mid
16642,48,2,696.85,Mid
16643,87,2,923.11,Mid
16644,18,2,833.78,Mid
16645,577,1,160.39,Low
16646,290,1,678.8,Mid
16647,10,4,541.9,Mid
16648,296,2,382.14,Mid
16649,361,1,306.58,Mid
16650,261,6,1397.69,High
16651,427,1,136.2,Low
16652,53,12,13602.08,VIP
16654,28,7,1647.45,High
16655,27,9,3984.55,High
16656,34,21,7284.29,VIP
16657,95,1,241.29,Mid
16658,209,6,814.07,Mid
16659,30,1,39.12,Low
16660,52,5,767.3,Mid
16661,381,4,986.63,Mid
16662,235,1,163.8,Low
16663,570,1,165.0,Low
16664,410,1,109.2,Low
16665,203,1,135.4,Low
16666,462,1,106.96,Low
16667,125,1,203.35,Mid
16668,23,10,752.4399999999999,Mid
16670,14,16,6483.01,VIP
16672,5,13,4774.74,High
16673,520,1,188.83,Low
16675,282,2,608.86,Mid
16676,54,5,1868.28,High
16677,252,2,880.62,Mid
16678,39,5,1266.26,High
16679,207,3,793.06,Mid
16680,369,2,637.75,Mid
16681,46,4,1027.3400000000001,High
16682,0,2,626.3,Mid
16683,375,1,320.25,Mid
16684,47,30,34916.23,VIP
16686,35,13,3233.46,High
16687,231,1,157.63,Low
16690,43,3,213.95,Mid
16691,259,2,178.83,Low
16692,97,3,226.0,Mid
16693,113,4,875.01,Mid
16694,564,1,98.30000000000001,Low
16695,402,2,193.15,Low
16696,44,3,558.9,Mid
16697,82,1,112.75,Low
16699,221,7,688.6,Mid
16700,21,20,7433.81,VIP
16701,14,20,7090.22,VIP
16702,256,4,1110.83,High
16704,459,2,695.66,Mid
16705,48,29,31003.35,VIP
16707,241,4,551.11,Mid
16709,40,13,8042.18,VIP
16710,48,18,5500.98,VIP
16711,143,4,979.61,Mid
16712,19,7,2218.0,High
16713,13,26,10088.94,VIP
16714,60,4,1279.8,High
16715,403,1,323.8,Mid
16716,108,2,395.76,Mid
16717,3,11,4264.01,High
16718,210,5,3646.48,High
16719,77,11,3160.27,High
16720,217,2,638.16,Mid
16721,103,1,292.47,Mid
16722,25,15,6511.73,VIP
16723,285,2,711.64,Mid
16724,245,1,147.35,Low
16725,143,14,1880.85,High
16726,37,6,1500.45,High
16727,205,4,1436.58,High
16728,7,3,548.83,Mid
16729,17,12,3491.19,High
16730,75,2,480.94,Mid
16731,489,1,173.63,Low
16732,244,3,3488.89,High
16733,371,1,259.68,Mid
16735,80,11,5067.92,VIP
16736,347,5,2956.56,High
16738,139,1,3.75,Low
16739,18,2,786.4300000000001,Mid
16740,236,1,236.81,Mid
16741,466,1,173.06,Low
16742,334,13,2387.71,High
16743,52,10,3076.92,High
16744,14,1,109.96,Low
16745,3,12,4664.18,High
16746,2,33,14843.960000000001,VIP
16748,59,12,3031.63,High
16749,432,2,2937.6800000000003,High
16750,73,1,118.7,Low
16752,213,1,415.0,Mid
16754,369,12,3293.54,High
16755,67,6,2312.2200000000003,High
16756,56,7,1312.3700000000001,High
16757,159,2,270.48,Mid
16760,271,1,228.0,Mid
16763,39,2,964.6999999999999,Mid
16765,135,2,454.75,Mid
16766,114,2,1145.6,High
16767,24,8,5337.44,VIP
16768,113,7,1413.07,High
16769,101,4,1141.75,High
16770,77,8,1818.51,High
16771,116,8,3376.7400000000002,High
16772,264,3,2270.1,High
16773,277,2,249.65,Mid
16774,19,5,1076.33,High
16775,2,11,2279.08,High
16776,256,1,231.57,Mid
16777,98,4,1257.82,High
